,XLK,XLC,XLY,XLP,XLV,XLF,XLI,XLE,XLB,XLU,XLRE,MTUM,QUAL,USMV,SGOV,SHY,IEF,AGG,LQD,TIP,PDBC,DBP,CPER,DBA,REMX,SH,PSQ,IBIT,ETHA,SPY,QQQ,TLT,UUP,^VIX,GLD,SLV,SPHQ,SPLV,SPMO,VEA,VWO,RPV,SIZE,VBR,HYG,EMB
2020-04-21,40.1201286315918,43.83640670776367,51.478355407714844,49.5147590637207,88.0405502319336,19.09617805480957,54.71352005004883,12.735581398010254,21.22235107421875,23.813142776489258,26.791351318359375,105.89625549316406,78.90120697021484,51.89895248413086,,75.3748779296875,105.42466735839844,98.15396118164062,103.88111877441406,98.16727447509766,5.785576820373535,38.86262512207031,14.199999809265137,11.824663162231444,25.31519889831543,87.30804443359375,97.87084197998048,,,250.98971557617188,197.87722778320312,142.85865783691406,23.397415161132812,45.40999984741211,158.61000061035156,13.880000114440918,29.26270294189453,43.034053802490234,35.95108413696289,28.145862579345703,28.69032859802246,36.21372985839844,68.90596771240234,79.81348419189453,56.620018005371094,73.29993438720703
2020-04-22,41.664859771728516,45.01582717895508,52.588134765625,49.992435455322266,89.38468170166016,19.30247688293457,55.28828430175781,13.188874244689941,21.639610290527344,24.507408142089844,27.257356643676758,108.72128295898438,80.71715545654297,52.84010314941406,,75.3487777709961,105.09739685058594,98.15396118164062,103.94536590576172,98.76029205322266,5.846370697021484,40.32509994506836,14.470000267028809,11.851137161254885,25.927234649658203,85.34302520751953,94.93052673339844,,,256.560302734375,203.7490997314453,141.39910888671875,23.466384887695312,41.97999954223633,161.72999572753906,14.09000015258789,29.964494705200195,43.81248474121094,36.9661979675293,28.671100616455078,29.43282127380371,36.63542556762695,70.31258392333984,80.29863739013672,57.11827850341797,73.35987854003906
2020-04-23,41.378807067871094,45.336631774902344,52.573848724365234,49.548892974853516,89.87512969970703,19.221752166748047,55.72622299194336,13.614578247070312,21.790529251098633,24.09583854675293,26.946687698364258,108.43032836914062,80.63374328613281,52.441917419433594,,75.34009552001953,105.16631317138672,98.38854217529297,104.38701629638672,98.70341491699219,5.836238384246826,40.03082275390625,14.460000038146973,11.96585464477539,26.423959732055664,85.41077423095703,95.18255615234376,,,256.54193115234375,203.31451416015625,142.1497802734375,23.475004196166992,41.380001068115234,163.33999633789062,14.210000038146973,29.92755126953125,43.166751861572266,36.58999252319336,28.62108612060547,29.316024780273438,37.06591033935547,70.44961547851562,81.17193603515625,57.089393615722656,73.71204376220703
2020-04-24,42.256046295166016,45.91217803955078,53.464534759521484,50.07772445678711,91.0830078125,19.499807357788086,56.17327880859375,13.646110534667969,22.13232421875,24.245500564575195,27.04479217529297,110.00711059570312,81.91233825683594,52.92155456542969,,75.34009552001953,105.19215393066406,98.33830261230469,104.31468963623047,99.26396942138672,5.760245323181152,39.81680679321289,14.770000457763672,11.754068374633787,26.33525848388672,84.19112396240234,93.58638763427734,,,260.1177673339844,206.52088928222656,142.4833221435547,23.42327880859375,35.93000030517578,162.63999938964844,14.210000038146973,30.352325439453125,43.573638916015625,36.8892822265625,28.929553985595703,29.274322509765625,37.55789566040039,71.43603515625,82.39807891845703,56.55504608154297,73.38983154296875
2020-04-27,42.61838912963867,46.289588928222656,54.464759826660156,50.22272872924805,92.25459289550781,20.163555145263672,57.56916809082031,13.941732406616211,22.722698211669922,24.49909782409668,27.829641342163086,111.40552520751952,83.32063293457031,53.763145446777344,,75.34009552001953,104.63235473632812,97.88582611083984,103.4715347290039,99.0689926147461,5.689318656921387,39.54035568237305,14.90999984741211,11.67464828491211,26.6102294921875,82.93755340576172,92.9563217163086,,,263.8682556152344,208.18202209472656,139.83114624023438,23.362934112548828,33.290000915527344,161.55999755859375,14.210000038146973,30.832490921020508,44.4228401184082,37.409019470214844,29.32973289489746,29.824926376342773,38.89329147338867,73.28108978271484,85.90003967285156,56.786102294921875,73.26248931884766
2020-04-28,42.0510368347168,45.44984817504883,54.67909240722656,50.50419616699219,90.39279174804688,20.37882423400879,58.64573287963867,14.26101303100586,23.14438819885254,24.590559005737305,27.85417366027832,110.0164794921875,83.32987213134766,53.75410461425781,,75.3661880493164,105.08879089355469,98.27127075195312,103.75260925292969,99.41019439697266,5.684252738952637,39.397674560546875,14.789999961853027,11.78054141998291,26.947290420532227,83.3441162109375,94.67849731445312,,,262.65484619140625,204.260986328125,141.4408721923828,23.33707046508789,33.56999969482422,160.83999633789062,14.100000381469727,30.721683502197266,44.67937469482422,37.06283187866211,29.563161849975586,29.90001106262207,39.92997741699219,73.72862243652344,87.65544891357422,56.95941162109375,73.98175811767578
2020-04-29,43.776939392089844,47.64827346801758,55.884124755859375,50.29096221923828,90.99217987060547,20.97081756591797,59.76792526245117,15.31738567352295,23.73476791381836,24.36606216430664,27.92775535583496,112.69134521484376,85.51644897460938,54.269927978515625,,75.35751342773438,105.0370864868164,98.33830261230469,104.43519592285156,99.288330078125,5.714649677276611,39.76329803466797,15.0,11.798190116882324,27.408536911010746,81.14193725585938,91.4441375732422,,,269.5307922363281,211.50428771972656,140.70692443847656,23.242237091064453,31.229999542236328,161.72999572753906,14.279999732971191,31.460405349731445,45.050880432128906,37.81901168823242,30.346851348876953,30.709253311157227,41.730987548828125,75.80203247070312,91.71318817138672,57.963138580322266,75.16558837890625
2020-04-30,43.58147430419922,47.44069290161133,55.53643035888672,49.693885803222656,90.57443237304688,20.44161605834961,58.58186340332031,14.978395462036133,23.028974533081055,23.804826736450195,27.731538772583008,111.63078308105467,84.30272674560547,53.455467224121094,,75.4879379272461,104.787353515625,98.12039947509766,103.72850036621094,98.5490493774414,5.815972328186035,39.12123489379883,14.949999809265137,12.080570220947266,27.816560745239254,81.98892974853516,91.23411560058594,,,267.02117919921875,211.41737365722656,139.06382751464844,23.09568214416504,34.150001525878906,158.8000030517578,13.979999542236328,31.026397705078125,44.175140380859375,37.54224395751953,29.746572494506836,30.175317764282227,40.149620056152344,74.10313415527344,88.59930419921875,58.07868194580078,75.30046081542969
2020-05-01,42.38478469848633,46.78022766113281,53.45975875854492,49.14798355102539,88.8488540649414,19.786834716796875,56.811912536621094,14.130936622619629,22.545137405395508,23.23111343383789,26.88128089904785,108.89959716796876,82.28297424316406,52.360477447509766,,75.37653350830078,104.93215942382812,98.12548065185547,103.31796264648438,98.54747772216797,5.775443077087402,39.2460823059082,14.550000190734863,12.11586856842041,26.548139572143555,84.12335968017578,93.96440887451172,,,259.9522399902344,205.45852661132812,140.25479125976562,23.121543884277344,37.189998626708984,159.77999877929688,13.920000076293945,30.26921844482422,43.06944274902344,36.742919921875,29.087955474853516,29.16585922241211,38.40129470825195,71.82879638671875,85.09732818603516,57.07685089111328,74.976318359375
2020-05-04,42.94736099243164,47.0538444519043,53.750301361083984,49.12239456176758,88.80345153808594,19.607446670532227,56.09115219116211,14.619705200195312,22.625041961669922,23.405717849731445,26.864931106567383,110.36373901367188,82.5423355102539,52.514312744140625,,75.37653350830078,104.949462890625,98.20939636230469,103.47897338867188,98.64518737792969,5.7957072257995605,39.299583435058594,14.800000190734863,12.071746826171877,26.512659072875977,83.78455352783203,92.7462921142578,,,260.6692810058594,207.8536376953125,139.5950469970703,23.25085830688477,35.970001220703125,160.33999633789062,13.770000457763672,30.34308624267578,43.095985412597656,37.124752044677734,29.112960815429688,29.532943725585938,38.49794006347656,72.0571517944336,84.99148559570312,56.99705505371094,74.976318359375
2020-05-05,43.538551330566406,47.29917907714844,53.945587158203125,49.1650505065918,90.72881317138672,19.544654846191406,56.310115814208984,14.63153076171875,22.68274688720703,23.59695816040039,27.03662109375,112.10944366455078,83.32987213134766,53.05729293823242,,75.3677978515625,104.87186431884766,98.13385772705078,103.34209442138672,98.7591781616211,5.927428722381592,39.567108154296875,14.760000228881836,12.054097175598145,27.506107330322266,83.10696411132812,91.7381591796875,,,263.07769775390625,210.2101287841797,138.70147705078125,23.26810073852539,33.61000061035156,161.02000427246094,13.930000305175781,30.638574600219727,43.44981002807617,37.66233825683594,29.187997817993164,29.666412353515625,38.181663513183594,72.87007904052734,85.21202087402344,57.490333557128906,75.79611206054688
2020-05-06,43.87706756591797,47.16706848144531,53.93606948852539,48.62767028808594,89.82970428466797,19.123085021972656,55.53462600708008,14.249188423156738,22.292125701904297,22.794593811035156,26.537904739379883,112.08126831054688,82.9037094116211,52.38762664794922,,75.39395904541016,104.48388671875,97.73921966552734,102.1828842163086,98.2787094116211,5.841304302215576,39.13015365600586,14.93000030517578,12.054097175598145,27.559328079223633,83.64903259277344,91.15010833740234,,,261.2943420410156,211.50428771972656,136.46336364746094,23.380176544189453,34.119998931884766,158.9499969482422,13.920000076293945,30.536998748779297,42.48564529418945,37.47000503540039,29.012914657592773,29.591344833374023,37.22404479980469,72.19416046142578,83.64185333251953,57.1639289855957,75.45767974853516
2020-05-07,44.535011291503906,48.05398178100586,54.78385925292969,48.4911994934082,89.82062530517578,19.571565628051758,56.182395935058594,14.619705200195312,22.74933433532715,22.88605308532715,26.774995803833008,112.88843536376952,83.83946228027344,53.00299453735352,,75.44615173339844,105.12187194824219,98.04150390625,102.45655059814453,98.89765167236328,5.836238384246826,39.89706039428711,14.920000076293944,12.221761703491213,27.56819725036621,82.59877014160156,90.01597595214844,,,264.4473876953125,214.2277374267578,138.7432098388672,23.31121063232422,31.440000534057617,161.38999938964844,14.260000228881836,30.89713478088379,43.04291534423828,37.7993049621582,29.45478630065918,29.783212661743164,38.09381103515625,73.4546127319336,85.13261413574219,57.30898666381836,76.05935668945312
2020-05-08,45.18817901611328,48.93147659301758,55.85078811645508,49.57447052001953,90.2838134765625,19.99313735961914,57.57829666137695,15.285849571228027,23.295316696166992,23.347518920898438,27.26552963256836,114.17426300048828,85.2385025024414,53.73600387573242,,75.42877197265625,104.77704620361328,97.78121185302734,101.96553039550781,98.86505126953125,5.967958450317383,39.781131744384766,15.300000190734863,12.239409446716309,27.816560745239254,81.20967864990234,88.75585174560547,,,268.8230285644531,217.16372680664065,136.9393768310547,23.302587509155273,27.979999542236328,160.4199981689453,14.4399995803833,31.386537551879883,43.73286819458008,38.375343322753906,29.929996490478516,30.450624465942383,39.657623291015625,75.12612915039062,88.59930419921875,57.85305404663086,76.45043182373047
2020-05-11,45.48854446411133,48.95977783203125,55.72694396972656,49.506229400634766,91.83680725097656,19.607446670532227,56.857540130615234,15.017814636230469,22.940204620361328,23.247745513916016,26.938508987426758,115.76039123535156,85.37747955322266,53.573116302490234,,75.40266418457031,104.48388671875,97.48735046386719,101.07190704345703,98.52303314208984,5.907165050506592,39.50468444824219,14.890000343322754,12.133517265319824,28.348766326904297,81.20967864990234,88.04176330566406,,,268.87811279296875,219.1048889160156,135.8704833984375,23.388795852661133,27.56999969482422,159.4199981689453,14.4399995803833,31.469646453857422,43.43212127685547,38.61833953857422,29.921667098999023,30.30046272277832,38.84935760498047,74.87036895751953,87.08206939697266,57.59190368652344,76.87159729003906
2020-05-12,44.549312591552734,48.006805419921875,54.50761795043945,49.08828353881836,90.43817138671875,19.09617805480957,55.260929107666016,14.753724098205566,22.589529037475586,23.04403305053711,25.79392433166504,113.7237319946289,83.49666595458984,52.65911102294922,,75.42003631591797,104.82872009277344,97.73921966552734,102.04602813720703,98.61259460449219,5.821040153503418,39.63845443725586,14.890000343322754,12.142341613769531,27.62141990661621,82.8359375,89.80596923828125,,,263.51898193359375,214.5174865722656,137.26502990722656,23.345691680908203,33.040000915527344,160.0399932861328,14.420000076293945,30.804794311523438,42.48564529418945,37.863101959228516,29.52147674560547,30.208690643310547,37.795108795166016,73.21715545654297,83.57127380371094,57.519386291503906,76.72869110107422
2020-05-13,43.781715393066406,47.18593978881836,53.56930923461914,48.64473342895508,89.45734405517578,18.53109359741211,53.87415313720703,14.083636283874512,22.11457061767578,22.84864044189453,25.385149002075195,112.61624908447266,82.19955444335938,51.907997131347656,,75.42003631591797,105.04427337646484,97.89876556396484,102.27943420410156,98.70221710205078,5.775443077087402,39.99515151977539,14.789999961853027,11.957029342651367,27.594810485839844,84.25888061523438,90.8560791015625,,,258.8583679199219,211.83262634277344,138.22549438476562,23.388795852661133,35.279998779296875,161.5800018310547,14.550000190734863,30.407726287841797,41.636436462402344,37.398704528808594,29.27136993408203,30.116920471191406,36.240074157714844,71.20768737792969,80.23689270019531,57.214691162109375,76.26995849609375
2020-05-14,44.33953094482422,47.69545364379883,54.369483947753906,48.52531433105469,90.43817138671875,19.00648307800293,54.4398078918457,14.241304397583008,22.385343551635742,23.093923568725586,25.417850494384766,113.57356262207033,83.19092559814453,52.40571975708008,,75.40266418457031,105.20806884765625,98.20100402832031,103.12474822998047,98.81620025634766,5.881833076477051,40.50345230102539,14.739999771118164,11.939379692077637,27.381927490234375,83.24249267578125,89.88997650146484,,,261.9562683105469,214.2374267578125,139.57826232910156,23.41465950012207,32.61000061035156,163.00999450683594,14.8100004196167,30.82325553894043,42.00796127319336,37.72237777709961,29.054609298706055,30.208690643310547,36.90776824951172,72.03888702392578,81.32191467285156,57.01881790161133,76.6233901977539
2020-05-15,44.563621520996094,48.35591506958008,55.00297164916992,48.951812744140625,91.2010726928711,18.88091278076172,54.24822998046875,14.18612003326416,22.580650329589844,22.786285400390625,25.32791519165039,114.9344711303711,83.82093048095703,52.6319580078125,,75.44615173339844,105.13911437988281,98.25980377197266,103.4870376586914,98.98722076416016,5.952760219573975,41.047420501708984,14.850000381469728,11.939379692077637,27.488365173339844,82.93755340576172,89.25990295410156,,,263.1604309082031,215.6281280517578,139.21917724609375,23.431901931762695,31.88999938964844,163.92999267578125,15.510000228881836,30.934070587158203,41.99028778076172,37.958797454833984,29.06294059753418,29.83326530456543,36.94290542602539,72.36771392822266,81.82469940185547,57.09862518310547,76.83401489257812
2020-05-18,45.65542221069336,49.37493896484375,57.08440017700195,49.72800064086914,91.95487976074219,19.849618911743164,57.82463073730469,15.344974517822266,23.610477447509766,23.721675872802734,26.56243896484375,116.05133819580078,86.4151611328125,54.07988357543945,,75.38521575927734,104.49250030517578,98.1170883178711,104.07469940185547,98.97908020019531,6.1402082443237305,40.824485778808594,15.260000228881836,12.00997543334961,28.91644859313965,80.36270141601562,87.62171936035156,,,271.17626953125,219.64572143554688,136.16273498535156,23.242237091064453,29.299999237060547,162.69000244140625,15.789999961853027,31.728195190429688,42.900978088378906,39.028316497802734,30.221792221069336,30.959531784057617,39.55220413208008,75.50064086914062,87.5760726928711,58.10694885253906,78.1727523803711
2020-05-19,45.48854446411133,49.36549377441406,56.879581451416016,48.81532287597656,90.84688568115234,19.365266799926758,57.08561325073242,14.91533088684082,23.38409423828125,23.330888748168945,26.047372817993164,115.5163803100586,85.40525817871094,53.455467224121094,,75.42877197265625,104.78563690185547,98.22620391845703,104.15520477294922,98.86505126953125,6.114877223968506,41.37737274169922,15.210000038146973,12.00997543334961,28.38424491882324,81.20967864990234,87.83174896240234,,,268.3908996582031,219.09523010253903,136.6722412109375,23.22499656677246,30.530000686645508,164.25999450683594,16.170000076293945,31.358829498291016,42.3245735168457,38.75062561035156,29.89664649963379,30.650848388671875,38.68244552612305,74.82470703125,86.00590515136719,58.17951202392578,78.2328872680664
2020-05-20,46.4849967956543,50.73360824584961,57.622615814208984,49.39534378051758,90.95586395263672,19.79580307006836,58.1530647277832,15.510527610778809,23.756959915161133,23.459768295288086,26.292638778686523,116.65202331542967,86.7672348022461,53.926048278808594,,75.42877197265625,104.8115005493164,98.47810363769531,105.29833984375,99.15825653076172,6.2111358642578125,41.59139251708984,15.460000038146973,12.071746826171877,29.111589431762695,79.7867431640625,86.10955810546875,,,272.9503479003906,223.47021484375,137.08135986328125,23.14740753173828,27.989999771118164,164.64999389648438,16.360000610351562,31.866703033447266,42.56401443481445,39.125892639160156,30.438556671142578,31.03461265563965,39.587345123291016,75.96644592285156,88.36116027832031,58.79610061645508,79.737060546875
2020-05-21,45.83659744262695,50.37507247924805,57.82742691040039,48.84946060180664,90.2838134765625,19.733016967773438,58.289920806884766,15.262206077575684,23.53057289123535,23.222795486450195,26.161821365356445,115.57266998291016,86.24840545654297,53.56406021118164,,75.41136169433594,104.88044738769531,98.55365753173828,105.21780395507812,99.05237579345703,6.170605659484863,40.71747589111328,15.3100004196167,11.974677085876465,29.09385108947754,80.39657592773438,87.07565307617188,,,271.06591796875,221.03648376464844,137.42373657226562,23.199132919311523,29.530000686645508,162.25,15.960000038146973,31.58968162536621,42.173831939697266,38.709327697753906,30.105072021484375,30.717592239379883,39.60491180419922,75.56454467773438,88.76690673828125,58.78160858154297,79.71451568603516
2020-05-22,46.003456115722656,50.677005767822266,57.74169158935547,49.020042419433594,90.4745101928711,19.661258697509766,58.24430465698242,15.16759967803955,23.49506378173828,23.480552673339844,26.734115600585938,116.11702728271484,86.4151611328125,53.75410461425781,,75.41136169433594,105.07875061035156,98.60404205322266,105.21780395507812,99.10939025878906,6.1402082443237305,41.10984802246094,15.149999618530272,11.921730995178224,28.774526596069336,80.19329833984375,86.69762420654297,,,271.5806579589844,221.7994384765625,138.25051879882812,23.26810073852539,28.15999984741211,163.2100067138672,16.040000915527344,31.64508628845215,42.3245735168457,38.95233917236328,30.021703720092773,30.13361167907715,39.46434783935547,75.79292297363281,88.97862243652344,58.92669677734375,79.35354614257812
2020-05-26,45.95577621459961,50.81853485107422,58.656185150146484,49.284461975097656,90.3110580444336,20.683788299560547,60.68938446044922,15.589357376098633,24.138702392578125,23.634376525878906,27.58437728881836,115.24417877197266,87.80491638183594,54.36042022705078,,75.41136169433594,104.80288696289062,98.44448852539062,105.07291412353516,98.7428970336914,6.2060699462890625,40.583709716796875,15.329999923706056,12.133517265319824,29.191425323486328,79.1091537475586,86.94963836669922,,,274.92669677734375,221.2006378173828,136.39659118652344,23.09568214416504,28.010000228881836,160.88999938964844,15.970000267028809,32.005218505859375,42.65266036987305,39.06584930419922,30.91377067565918,30.80101776123047,41.29172134399414,77.57401275634766,92.75405883789062,59.36922073364258,79.8423843383789
2020-05-27,46.2180061340332,51.177085876464844,59.66117858886719,50.02654266357422,91.2464828491211,21.580747604370117,62.714813232421875,15.790390014648438,24.382844924926758,23.91706657409668,28.173019409179688,116.0794906616211,88.8055648803711,55.03913116455078,,75.39395904541016,104.88912200927734,98.58721923828125,105.50764465332031,98.84063720703125,6.1351423263549805,40.7798957824707,15.079999923706056,12.03644847869873,29.830066680908203,78.05889129638672,86.48759460449219,,,279.0173645019531,222.40782165527344,136.1460723876953,23.087060928344727,27.6200008392334,161.17999267578125,16.149999618530273,32.3653450012207,43.5128288269043,39.357627868652344,31.238908767700195,30.83438491821289,42.925819396972656,79.16332244873047,95.95613098144531,59.49254608154297,79.97776794433594
2020-05-28,46.12742233276367,50.695865631103516,58.93719482421875,50.4700927734375,92.43621063232422,21.23990249633789,62.12177658081055,15.348916053771973,24.609224319458008,24.623811721801758,28.491859436035156,116.3610610961914,88.54611206054688,55.536861419677734,,75.42877197265625,104.7942886352539,98.52007293701172,105.59619903564453,99.15010833740234,6.150341033935547,40.922576904296875,15.079999923706056,12.062921524047852,30.158262252807617,78.12664794921875,86.65560913085938,,,278.5025329589844,222.1181182861328,135.64492797851562,22.966365814208984,28.59000015258789,161.72000122070312,16.190000534057617,32.37459182739258,43.94733428955078,39.70662307739258,31.447330474853516,30.634166717529297,41.94184112548828,78.788818359375,93.91845703125,59.550567626953125,79.75213623046875
2020-05-29,46.709083557128906,50.96950149536133,59.15153121948242,50.52125549316406,93.5533218383789,20.997724533081055,61.738582611083984,15.277962684631348,24.613666534423828,24.815052032470703,28.328351974487305,118.18183135986328,89.03715515136719,55.763092041015625,,75.42877197265625,105.13050079345703,98.78035736083984,106.28050994873047,99.19081115722656,6.251664161682129,41.3238639831543,15.510000228881836,12.054097175598145,29.97199058532715,77.85560607910156,85.47947692871094,,,279.7434997558594,225.3727569580078,136.6136932373047,22.931882858276367,27.510000228881836,162.91000366210938,16.65999984741211,32.642364501953125,44.319786071777344,40.094093322753906,31.40566062927246,31.168087005615234,41.441070556640625,78.98977661132812,92.85108947753906,59.78996276855469,80.02288055419922
2020-06-01,46.69476318359375,51.55448532104492,59.71356201171875,50.87097930908203,92.626953125,21.23990249633789,61.87543869018555,15.545999526977539,24.7823429107666,25.110225677490234,28.892467498779297,118.82005310058594,89.33367156982422,55.95313262939453,84.58674621582031,75.42003631591797,105.08906555175781,98.72481536865234,106.23365783691406,99.31295776367188,6.276996612548828,41.903507232666016,15.59000015258789,12.062921524047852,30.66385269165039,77.44905853271484,84.97542572021484,,,280.8741149902344,226.04885864257812,135.6939239501953,22.802566528320312,28.229999542236328,163.66000366210938,17.100000381469727,32.55002212524414,44.37296676635742,40.15412521362305,32.08929443359375,31.877222061157227,42.06484603881836,79.875732421875,94.12134552001953,60.242210388183594,80.41295623779297
2020-06-02,47.133399963378906,51.76206970214844,60.223201751708984,51.00746154785156,93.16278076171875,21.410322189331055,62.67831039428711,15.979588508605957,25.230669021606445,25.272354125976562,29.080507278442383,118.94207000732422,90.02851104736328,56.10697937011719,84.58929443359375,75.42003631591797,104.91645050048828,98.80892181396484,106.57261657714844,99.09306335449219,6.347921371459961,41.34170150756836,15.6899995803833,12.00115203857422,31.045269012451172,76.83921813964844,84.42935943603516,,,283.1998596191406,227.56507873535156,135.2005615234375,22.776704788208008,26.84000015258789,162.60000610351562,16.84000015258789,32.86397933959961,44.736534118652344,40.426204681396484,32.4394416809082,32.61971664428711,42.864322662353516,80.67040252685547,95.10930633544922,60.839412689208984,81.19005584716797
2020-06-03,47.500518798828125,51.92245864868164,61.3615608215332,51.0756950378418,92.98113250732422,22.208616256713867,65.1234130859375,16.448644638061523,25.803285598754883,25.575838088989258,29.775432586669922,118.7918930053711,91.37196350097656,56.595645904541016,84.59100341796875,75.35907745361328,104.29510498046875,98.56501770019531,106.50809478759766,98.767333984375,6.342855453491211,40.55695724487305,15.56999969482422,12.071746826171877,31.887928009033203,75.7889404296875,84.09331512451172,,,286.96881103515625,228.5887756347656,133.40280151367188,22.638769149780273,25.65999984741211,159.60000610351562,16.479999542236328,33.22410583496094,44.9582405090332,40.70484924316406,33.18978500366211,33.253753662109375,44.46327590942383,82.68898010253906,98.62894439697266,61.1234245300293,81.5522232055664
2020-06-04,47.10956954956055,51.53561019897461,61.05195236206055,50.828338623046875,92.2455062866211,22.692968368530273,65.81680297851562,16.452587127685547,25.896507263183594,25.11853790283203,29.21949577331543,117.44978332519533,90.85311126708984,56.16127014160156,84.59100341796875,75.37651062011719,103.8808822631836,98.27064514160156,106.18526458740234,98.39271545410156,6.428980350494385,41.092010498046875,15.56999969482422,12.195286750793455,32.3580436706543,75.99220275878906,84.63939666748047,,,286.2150573730469,226.98562622070312,131.47125244140625,22.55255889892578,25.809999465942383,161.27999877929688,16.540000915527344,33.113304138183594,44.683326721191406,40.174781799316406,33.006370544433594,32.83662414550781,45.45603942871094,82.78031158447266,99.59927368164062,60.93406295776367,81.16741943359375
2020-06-05,48.34917068481445,52.37535095214844,62.51419448852539,51.536293029785156,93.7349624633789,23.536104202270508,68.23454284667969,17.674509048461914,26.557903289794922,25.438650131225586,30.290491104125977,118.80127716064452,93.13231658935548,57.31961441040039,84.58674621582031,75.35035705566406,103.36302947998047,98.32950592041016,106.73401641845703,98.38458251953125,6.540436267852783,40.19133758544922,16.040000915527344,12.221761703491213,33.75063705444336,74.09496307373047,83.00121307373047,,,293.5505676269531,231.48611450195312,130.5347442626953,22.59566116333008,24.520000457763672,158.00999450683594,16.200000762939453,33.83356475830078,45.312931060791016,41.0304069519043,33.65665054321289,33.595802307128906,47.45912551879883,85.31954193115234,103.41880798339844,61.509368896484375,81.83135986328125
2020-06-08,48.592315673828125,53.356624603271484,63.466800689697266,52.09071350097656,94.37976837158203,23.98458480834961,69.60303497314453,18.470731735229492,26.59341049194336,26.120452880859375,30.95271873474121,119.74922943115234,93.97541809082033,57.92593002319336,84.58674621582031,75.33297729492188,103.47522735595703,98.4388656616211,107.08905029296875,98.5963363647461,6.504973411560059,40.7977294921875,16.450000762939453,12.212936401367188,34.27397918701172,73.11243438720703,82.2871322631836,,,297.0987854003906,233.282470703125,131.03646850585938,22.535316467285156,25.809999465942383,159.72000122070312,16.59000015258789,34.00901412963867,45.80065155029297,41.355018615722656,34.05683135986328,33.862762451171875,49.43586349487305,86.91797637939453,106.25920867919922,61.58220672607422,82.41230773925781
2020-06-09,48.821170806884766,53.22453689575195,62.97145462036133,51.66423416137695,93.39891052246094,23.47332000732422,67.86958312988281,17.776992797851562,26.269371032714844,25.596628189086914,30.592985153198242,120.20909118652344,93.03965759277344,57.31961441040039,84.58674621582031,75.35907745361328,103.8463134765625,98.56501770019531,106.86314392089844,98.69404602050781,6.535370349884033,41.01175308227539,16.3799991607666,12.221761703491213,33.670814514160156,73.65451049804688,81.78307342529297,,,294.8834228515625,234.97259521484375,132.5248565673828,22.466346740722656,27.56999969482422,161.25999450683594,16.420000076293945,33.75968551635742,45.23311996459961,41.34563064575195,33.614967346191406,33.679229736328125,47.740257263183594,85.20083618164062,103.51583099365234,61.10157775878906,82.19353485107422
2020-06-10,49.63643264770508,53.06414031982422,62.38084030151367,51.51923370361328,93.25361633300781,22.594308853149414,66.24559783935547,16.901939392089844,25.971965789794922,25.44696807861328,30.02069854736328,121.98296356201172,92.4837875366211,57.04813766479492,84.59100341796875,75.40267944335938,104.62305450439453,98.9687728881836,107.5652084350586,99.45143127441406,6.570834636688232,41.75191116333008,16.8700008392334,12.168814659118652,33.07651901245117,74.06107330322266,80.6909408569336,,,293.2379455566406,237.79263305664065,134.48983764648438,22.354272842407227,27.56999969482422,163.57000732421875,16.959999084472656,33.63964080810547,45.064632415771484,41.74998474121094,33.556602478027344,33.846073150634766,45.55267333984375,83.55669403076172,99.6962890625,61.0141716003418,82.20105743408203
2020-06-11,46.790130615234375,50.620399475097656,59.11341857910156,49.5659294128418,88.06779479980469,20.7465763092041,61.592628479003906,15.309497833251953,23.965591430664062,24.453365325927734,28.164844512939453,116.31414031982422,86.99885559082031,54.1884880065918,84.59100341796875,75.36775207519531,104.99415588378906,98.80056762695312,106.28208923339844,99.48397064208984,6.363121032714844,41.17226791381836,16.079999923706055,12.00115203857422,30.672727584838867,78.36380004882812,84.68140411376953,,,276.33306884765625,226.01019287109375,137.03179931640625,22.57842254638672,40.790000915527344,162.38999938964844,16.440000534057617,31.755889892578125,43.033973693847656,39.52180480957031,31.714115142822266,32.1191520690918,41.65193176269531,78.1037826538086,91.91604614257812,59.44841384887695,80.31483459472656
2020-06-12,47.3956413269043,51.06385040283203,59.699275970458984,49.57447052001953,88.63996124267578,21.37444496154785,62.78779983520508,15.695784568786621,24.431673049926758,24.391002655029297,29.055984497070312,116.78340911865234,87.93463134765625,54.5323600769043,84.59100341796875,75.3939208984375,104.76110076904297,98.90150451660156,106.79856872558594,99.21524810791016,6.398584365844727,41.19902038574219,16.3799991607666,12.00997543334961,31.116230010986328,77.41517639160156,84.05132293701172,,,279.6423645019531,227.80657958984375,135.71063232421875,22.638769149780273,36.09000015258789,162.6199951171875,16.280000686645508,32.03292465209961,43.211334228515625,39.9862060546875,32.25603103637695,32.85331344604492,43.04003143310547,79.50125885009766,94.28010559082031,60.03828430175781,81.25041961669922
